year,date,tournament_id,tournament_name,match_name,stage,home_team,away_team,home_team_code,away_team_code,home_goals,away_goals,score,result,home_team_win,away_team_win,draw,extra_time,penalty_shootout,score_penalties,stadium,stadium_id,stadium_name,city,host_country,host_team,attendance,match_time,referee,notes
1954,1954-06-27,WC-1954,1954 FIFA World Cup,Hungary v Brazil,Quarter-finals,Hungary,Brazil,HUN,BRA,4,2,4-2,home team win,1,0,no,no,no,0-0,Wankdorf Stadium,S-177,Wankdorf Stadium,Bern,Switzerland,0.0,40000,17:00,Arthur Ellis,
1954,1954-06-30,WC-1954,1954 FIFA World Cup,Hungary v Uruguay,Semi-finals,Hungary,Uruguay,HUN,URY,4,2,4-2,home team win,1,0,no,yes,no,0-0,Stade Olympique de la Pontaise,S-179,Stade Olympique de la Pontaise,Lausanne,Switzerland,0.0,45000,18:00,Benjamin Griffiths,Required Extra Time
1954,1954-07-03,WC-1954,1954 FIFA World Cup,Austria v Uruguay,Third place,Austria,Uruguay,AUT,URY,3,1,3-1,home team win,1,0,no,no,no,0-0,Hardturm Stadium,S-181,Hardturm Stadium,Zürich,Switzerland,0.0,32000,17:00,Paul Wyssling,
1958,1958-06-08,WC-1958,1958 FIFA World Cup,Brazil v Austria,Group stage,Brazil,Austria,BRA,AUT,3,0,3-0,home team win,1,0,no,no,no,0-0,Rimnersvallen,S-174,Rimnersvallen,Uddevalla,Sweden,0.0,17788,19:00,Maurice Guigue,
1958,1958-06-08,WC-1958,1958 FIFA World Cup,France v Paraguay,Group stage,France,Paraguay,FRA,PRY,7,3,7-3,home team win,1,0,no,no,no,0-0,Idrottsparken,S-170,Idrottsparken,Norrköping,Sweden,0.0,16518,19:00,Juan Gardeazabal,
1958,1958-06-08,WC-1958,1958 FIFA World Cup,Hungary v Wales,Group stage,Hungary,Wales,HUN,WAL,1,1,1-1,draw,0,0,yes,no,no,0-0,Jernvallen,S-172,Jernvallen,Sandviken,Sweden,0.0,15343,19:00,Jose Maria Codesal,
1958,1958-06-08,WC-1958,1958 FIFA World Cup,Northern Ireland v Czechoslovakia,Group stage,Northern Ireland,Czechoslovakia,NIR,CSK,1,0,1-0,home team win,1,0,no,no,no,0-0,Örjans Vall,S-167,Örjans Vall,Halmstad,Sweden,0.0,10647,19:00,Fritz Seipelt,
1958,1958-06-08,WC-1958,1958 FIFA World Cup,Soviet Union v England,Group stage,Russia,England,SUN,ENG,2,2,2-2,draw,0,0,yes,no,no,0-0,Ullevi,S-166,Ullevi,Gothenburg,Sweden,0.0,49348,19:00,Istvan Zsolt,
1958,1958-06-08,WC-1958,1958 FIFA World Cup,Sweden v Mexico,Group stage,Sweden,Mexico,SWE,MEX,3,0,3-0,home team win,1,0,no,no,no,0-0,Råsunda Stadium,S-173,Råsunda Stadium,Solna,Sweden,1.0,34107,14:00,Nikolaj Latychev,
1958,1958-06-08,WC-1958,1958 FIFA World Cup,Yugoslavia v Scotland,Group stage,Yugoslavia,Scotland,YUG,SCO,1,1,1-1,draw,0,0,yes,no,no,0-0,Arosvallen,S-175,Arosvallen,Västerås,Sweden,0.0,9591,19:00,Paul Wyssling,
1958,1958-06-11,WC-1958,1958 FIFA World Cup,Argentina v Northern Ireland,Group stage,Argentina,Northern Ireland,ARG,NIR,3,1,3-1,home team win,1,0,no,no,no,0-0,Örjans Vall,S-167,Örjans Vall,Halmstad,Sweden,0.0,14174,19:00,Sten Ahlner,
1958,1958-06-11,WC-1958,1958 FIFA World Cup,Brazil v England,Group stage,Brazil,England,BRA,ENG,0,0,0-0,draw,0,0,yes,no,no,0-0,Ullevi,S-166,Ullevi,Gothenburg,Sweden,0.0,40895,19:00,Albert Dusch,
1958,1958-06-11,WC-1958,1958 FIFA World Cup,Mexico v Wales,Group stage,Mexico,Wales,MEX,WAL,1,1,1-1,draw,0,0,yes,no,no,0-0,Råsunda Stadium,S-173,Råsunda Stadium,Solna,Sweden,0.0,15150,19:00,Leo Lemesic,
1958,1958-06-11,WC-1958,1958 FIFA World Cup,Paraguay v Scotland,Group stage,Paraguay,Scotland,PRY,SCO,3,2,3-2,home team win,1,0,no,no,no,0-0,Idrottsparken,S-170,Idrottsparken,Norrköping,Sweden,0.0,11665,19:00,Vincenzo Orlandini,
1958,1958-06-11,WC-1958,1958 FIFA World Cup,Soviet Union v Austria,Group stage,Russia,Austria,SUN,AUT,2,0,2-0,home team win,1,0,no,no,no,0-0,Ryavallen,S-164,Ryavallen,Borås,Sweden,0.0,21239,19:00,Carl Frederik Jorgensen,
1958,1958-06-11,WC-1958,1958 FIFA World Cup,Yugoslavia v France,Group stage,Yugoslavia,France,YUG,FRA,3,2,3-2,home team win,1,0,no,no,no,0-0,Arosvallen,S-175,Arosvallen,Västerås,Sweden,0.0,12217,19:00,Benjamin Griffiths,
1958,1958-06-12,WC-1958,1958 FIFA World Cup,Sweden v Hungary,Group stage,Sweden,Hungary,SWE,HUN,2,1,2-1,home team win,1,0,no,no,no,0-0,Råsunda Stadium,S-173,Råsunda Stadium,Solna,Sweden,1.0,38850,19:00,Jack Mowat,
1958,1958-06-15,WC-1958,1958 FIFA World Cup,Brazil v Soviet Union,Group stage,Brazil,Russia,BRA,SUN,2,0,2-0,home team win,1,0,no,no,no,0-0,Ullevi,S-166,Ullevi,Gothenburg,Sweden,0.0,50928,19:00,Maurice Guigue,
1958,1958-06-15,WC-1958,1958 FIFA World Cup,Czechoslovakia v Argentina,Group stage,Czechoslovakia,Argentina,CSK,ARG,6,1,6-1,home team win,1,0,no,no,no,0-0,Olympia,S-168,Olympia,Helsingborg,Sweden,0.0,16418,19:00,Arthur Ellis,
1958,1958-06-15,WC-1958,1958 FIFA World Cup,England v Austria,Group stage,England,Austria,ENG,AUT,2,2,2-2,draw,0,0,yes,no,no,0-0,Ryavallen,S-164,Ryavallen,Borås,Sweden,0.0,15872,19:00,Jan Bronkhorst,
1958,1958-06-15,WC-1958,1958 FIFA World Cup,France v Scotland,Group stage,France,Scotland,FRA,SCO,2,1,2-1,home team win,1,0,no,no,no,0-0,Eyravallen,S-171,Eyravallen,Örebro,Sweden,0.0,13554,19:00,Juan Brozzi,
1958,1958-06-15,WC-1958,1958 FIFA World Cup,Hungary v Mexico,Group stage,Hungary,Mexico,HUN,MEX,4,0,4-0,home team win,1,0,no,no,no,0-0,Jernvallen,S-172,Jernvallen,Sandviken,Sweden,0.0,13300,19:00,Arne Eriksson,
1958,1958-06-15,WC-1958,1958 FIFA World Cup,Paraguay v Yugoslavia,Group stage,Paraguay,Yugoslavia,PRY,YUG,3,3,3-3,draw,0,0,yes,no,no,0-0,Tunavallen,S-165,Tunavallen,Eskilstuna,Sweden,0.0,13103,19:00,Martin Macko,
1958,1958-06-15,WC-1958,1958 FIFA World Cup,Sweden v Wales,Group stage,Sweden,Wales,SWE,WAL,0,0,0-0,draw,0,0,yes,no,no,0-0,Råsunda Stadium,S-173,Råsunda Stadium,Solna,Sweden,1.0,30287,14:00,Lucien Van Nuffel,
1958,1958-06-17,WC-1958,1958 FIFA World Cup,Northern Ireland v Czechoslovakia,Group stage,Northern Ireland,Czechoslovakia,NIR,CSK,2,1,2-1,home team win,1,0,no,yes,no,0-0,Malmö Stadion,S-169,Malmö Stadion,Malmö,Sweden,0.0,6196,19:00,Maurice Guigue,Required Extra Time
1958,1958-06-17,WC-1958,1958 FIFA World Cup,Soviet Union v England,Group stage,Russia,England,SUN,ENG,1,0,1-0,home team win,1,0,no,no,no,0-0,Ullevi,S-166,Ullevi,Gothenburg,Sweden,0.0,23182,19:00,Albert Dusch,
1958,1958-06-17,WC-1958,1958 FIFA World Cup,Wales v Hungary,Group stage,Wales,Hungary,WAL,HUN,2,1,2-1,home team win,1,0,no,no,no,0-0,Råsunda Stadium,S-173,Råsunda Stadium,Solna,Sweden,0.0,2823,19:00,Nikolaj Latychev,
1958,1958-06-19,WC-1958,1958 FIFA World Cup,Brazil v Wales,Quarter-finals,Brazil,Wales,BRA,WAL,1,0,1-0,home team win,1,0,no,no,no,0-0,Ullevi,S-166,Ullevi,Gothenburg,Sweden,0.0,25923,19:00,Fritz Seipelt,
1958,1958-06-19,WC-1958,1958 FIFA World Cup,France v Northern Ireland,Quarter-finals,France,Northern Ireland,FRA,NIR,4,0,4-0,home team win,1,0,no,no,no,0-0,Idrottsparken,S-170,Idrottsparken,Norrköping,Sweden,0.0,11800,19:00,Juan Gardeazabal,
1958,1958-06-19,WC-1958,1958 FIFA World Cup,Sweden v Soviet Union,Quarter-finals,Sweden,Russia,SWE,SUN,2,0,2-0,home team win,1,0,no,no,no,0-0,Råsunda Stadium,S-173,Råsunda Stadium,Solna,Sweden,1.0,31900,19:00,Reginald Leafe,
1958,1958-06-24,WC-1958,1958 FIFA World Cup,Brazil v France,Semi-finals,Brazil,France,BRA,FRA,5,2,5-2,home team win,1,0,no,no,no,0-0,Råsunda Stadium,S-173,Råsunda Stadium,Solna,Sweden,0.0,27100,19:00,Benjamin Griffiths,
1962,1962-05-30,WC-1962,1962 FIFA World Cup,Argentina v Bulgaria,Group stage,Argentina,Bulgaria,ARG,BGR,1,0,1-0,home team win,1,0,no,no,no,0-0,Estadio El Teniente,S-025,Estadio El Teniente,Rancagua,Chile,0.0,7134,15:00,Juan Gardeazabal,
1962,1962-05-30,WC-1962,1962 FIFA World Cup,Brazil v Mexico,Group stage,Brazil,Mexico,BRA,MEX,2,0,2-0,home team win,1,0,no,no,no,0-0,Estadio Sausalito,S-027,Estadio Sausalito,Viña del Mar,Chile,0.0,10484,15:00,Gottfried Dienst,
1962,1962-05-30,WC-1962,1962 FIFA World Cup,Chile v Switzerland,Group stage,Chile,Switzerland,CHL,CHE,3,1,3-1,home team win,1,0,no,no,no,0-0,Estadio Nacional,S-026,Estadio Nacional,Santiago,Chile,1.0,65006,15:00,Ken Aston,
1962,1962-05-30,WC-1962,1962 FIFA World Cup,Uruguay v Colombia,Group stage,Uruguay,Colombia,URY,COL,2,1,2-1,home team win,1,0,no,no,no,0-0,Estadio Carlos Dittborn,S-024,Estadio Carlos Dittborn,Arica,Chile,0.0,7908,15:00,Andor Dorogi,
1962,1962-05-31,WC-1962,1962 FIFA World Cup,Czechoslovakia v Spain,Group stage,Czechoslovakia,Spain,CSK,ESP,1,0,1-0,home team win,1,0,no,no,no,0-0,Estadio Sausalito,S-027,Estadio Sausalito,Viña del Mar,Chile,0.0,12700,15:00,Carl Steiner,
1962,1962-05-31,WC-1962,1962 FIFA World Cup,Hungary v England,Group stage,Hungary,England,HUN,ENG,2,1,2-1,home team win,1,0,no,no,no,0-0,Estadio El Teniente,S-025,Estadio El Teniente,Rancagua,Chile,0.0,7938,15:00,Leo Horn,
1962,1962-05-31,WC-1962,1962 FIFA World Cup,Soviet Union v Yugoslavia,Group stage,Russia,Yugoslavia,SUN,YUG,2,0,2-0,home team win,1,0,no,no,no,0-0,Estadio Carlos Dittborn,S-024,Estadio Carlos Dittborn,Arica,Chile,0.0,9622,15:00,Albert Dusch,
1962,1962-06-02,WC-1962,1962 FIFA World Cup,Brazil v Czechoslovakia,Group stage,Brazil,Czechoslovakia,BRA,CSK,0,0,0-0,draw,0,0,yes,no,no,0-0,Estadio Sausalito,S-027,Estadio Sausalito,Viña del Mar,Chile,0.0,14903,15:00,Pierre Schwinte,
1962,1962-06-02,WC-1962,1962 FIFA World Cup,Chile v Italy,Group stage,Chile,Italy,CHL,ITA,2,0,2-0,home team win,1,0,no,no,no,0-0,Estadio Nacional,S-026,Estadio Nacional,Santiago,Chile,1.0,66057,15:00,Ken Aston,
1962,1962-06-02,WC-1962,1962 FIFA World Cup,England v Argentina,Group stage,England,Argentina,ENG,ARG,3,1,3-1,home team win,1,0,no,no,no,0-0,Estadio El Teniente,S-025,Estadio El Teniente,Rancagua,Chile,0.0,9794,15:00,Nikolaj Latychev,
1962,1962-06-02,WC-1962,1962 FIFA World Cup,Yugoslavia v Uruguay,Group stage,Yugoslavia,Uruguay,YUG,URY,3,1,3-1,home team win,1,0,no,no,no,0-0,Estadio Carlos Dittborn,S-024,Estadio Carlos Dittborn,Arica,Chile,0.0,8829,15:00,Karol Galba,
1962,1962-06-03,WC-1962,1962 FIFA World Cup,Hungary v Bulgaria,Group stage,Hungary,Bulgaria,HUN,BGR,6,1,6-1,home team win,1,0,no,no,no,0-0,Estadio El Teniente,S-025,Estadio El Teniente,Rancagua,Chile,0.0,7442,15:00,Juan Gardeazabal,
1962,1962-06-03,WC-1962,1962 FIFA World Cup,Soviet Union v Colombia,Group stage,Russia,Colombia,SUN,COL,4,4,4-4,draw,0,0,yes,no,no,0-0,Estadio Carlos Dittborn,S-024,Estadio Carlos Dittborn,Arica,Chile,0.0,8040,15:00,Joao Etzel Filho,
1962,1962-06-03,WC-1962,1962 FIFA World Cup,Spain v Mexico,Group stage,Spain,Mexico,ESP,MEX,1,0,1-0,home team win,1,0,no,no,no,0-0,Estadio Sausalito,S-027,Estadio Sausalito,Viña del Mar,Chile,0.0,11875,15:00,Branko Tesanic,
1962,1962-06-06,WC-1962,1962 FIFA World Cup,Brazil v Spain,Group stage,Brazil,Spain,BRA,ESP,2,1,2-1,home team win,1,0,no,no,no,0-0,Estadio Sausalito,S-027,Estadio Sausalito,Viña del Mar,Chile,0.0,18715,15:00,Sergio Bustamante,
1962,1962-06-06,WC-1962,1962 FIFA World Cup,Hungary v Argentina,Group stage,Hungary,Argentina,HUN,ARG,0,0,0-0,draw,0,0,yes,no,no,0-0,Estadio El Teniente,S-025,Estadio El Teniente,Rancagua,Chile,0.0,7945,15:00,Arturo Yamasaki Maldonado,
1962,1962-06-06,WC-1962,1962 FIFA World Cup,Soviet Union v Uruguay,Group stage,Russia,Uruguay,SUN,URY,2,1,2-1,home team win,1,0,no,no,no,0-0,Estadio Carlos Dittborn,S-024,Estadio Carlos Dittborn,Arica,Chile,0.0,9973,15:00,Cesare Jonni,
1962,1962-06-07,WC-1962,1962 FIFA World Cup,England v Bulgaria,Group stage,England,Bulgaria,ENG,BGR,0,0,0-0,draw,0,0,yes,no,no,0-0,Estadio El Teniente,S-025,Estadio El Teniente,Rancagua,Chile,0.0,5700,15:00,Arthur Blavier,
1962,1962-06-07,WC-1962,1962 FIFA World Cup,Italy v Switzerland,Group stage,Italy,Switzerland,ITA,CHE,3,0,3-0,home team win,1,0,no,no,no,0-0,Estadio Nacional,S-026,Estadio Nacional,Santiago,Chile,0.0,59828,15:00,Nikolaj Latychev,
1962,1962-06-07,WC-1962,1962 FIFA World Cup,Mexico v Czechoslovakia,Group stage,Mexico,Czechoslovakia,MEX,CSK,3,1,3-1,home team win,1,0,no,no,no,0-0,Estadio Sausalito,S-027,Estadio Sausalito,Viña del Mar,Chile,0.0,10648,15:00,Gottfried Dienst,
1962,1962-06-07,WC-1962,1962 FIFA World Cup,Yugoslavia v Colombia,Group stage,Yugoslavia,Colombia,YUG,COL,5,0,5-0,home team win,1,0,no,no,no,0-0,Estadio Carlos Dittborn,S-024,Estadio Carlos Dittborn,Arica,Chile,0.0,7167,15:00,Carlos Robles,
1962,1962-06-10,WC-1962,1962 FIFA World Cup,Brazil v England,Quarter-finals,Brazil,England,BRA,ENG,3,1,3-1,home team win,1,0,no,no,no,0-0,Estadio Sausalito,S-027,Estadio Sausalito,Viña del Mar,Chile,0.0,17736,14:30,Pierre Schwinte,
1962,1962-06-10,WC-1962,1962 FIFA World Cup,Chile v Soviet Union,Quarter-finals,Chile,Russia,CHL,SUN,2,1,2-1,home team win,1,0,no,no,no,0-0,Estadio Carlos Dittborn,S-024,Estadio Carlos Dittborn,Arica,Chile,1.0,17268,14:30,Leo Horn,
1962,1962-06-10,WC-1962,1962 FIFA World Cup,Czechoslovakia v Hungary,Quarter-finals,Czechoslovakia,Hungary,CSK,HUN,1,0,1-0,home team win,1,0,no,no,no,0-0,Estadio El Teniente,S-025,Estadio El Teniente,Rancagua,Chile,0.0,11690,14:30,Nikolaj Latychev,
1962,1962-06-13,WC-1962,1962 FIFA World Cup,Czechoslovakia v Yugoslavia,Semi-finals,Czechoslovakia,Yugoslavia,CSK,YUG,3,1,3-1,home team win,1,0,no,no,no,0-0,Estadio Sausalito,S-027,Estadio Sausalito,Viña del Mar,Chile,0.0,5890,14:30,Gottfried Dienst,
1962,1962-06-16,WC-1962,1962 FIFA World Cup,Chile v Yugoslavia,Third place,Chile,Yugoslavia,CHL,YUG,1,0,1-0,home team win,1,0,no,no,no,0-0,Estadio Nacional,S-026,Estadio Nacional,Santiago,Chile,1.0,66697,14:30,Juan Gardeazabal,
1962,1962-06-17,WC-1962,1962 FIFA World Cup,Brazil v Czechoslovakia,Final,Brazil,Czechoslovakia,BRA,CSK,3,1,3-1,home team win,1,0,no,no,no,0-0,Estadio Nacional,S-026,Estadio Nacional,Santiago,Chile,0.0,68679,14:30,Nikolaj Latychev,
1966,1966-07-11,WC-1966,1966 FIFA World Cup,England v Uruguay,Group stage,England,Uruguay,ENG,URY,0,0,0-0,draw,0,0,yes,no,no,0-0,Wembley Stadium,S-030,Wembley Stadium,London,England,1.0,87148,19:30,Istvan Zsolt,
1966,1966-07-12,WC-1966,1966 FIFA World Cup,Brazil v Bulgaria,Group stage,Brazil,Bulgaria,BRA,BGR,2,0,2-0,home team win,1,0,no,no,no,0-0,Goodison Park,S-029,Goodison Park,Liverpool,England,0.0,47308,19:30,Kurt Tschenscher,
1966,1966-07-12,WC-1966,1966 FIFA World Cup,Soviet Union v North Korea,Group stage,Russia,North Korea,SUN,PRK,3,0,3-0,home team win,1,0,no,no,no,0-0,Ayresome Park,S-033,Ayresome Park,Middlesbrough,England,0.0,,19:30,,
1966,1966-07-13,WC-1966,1966 FIFA World Cup,Argentina v Spain,Group stage,Argentina,Spain,ARG,ESP,2,1,2-1,home team win,1,0,no,no,no,0-0,Villa Park,S-028,Villa Park,Birmingham,England,0.0,42738,19:30,Dimitar Rumentchev,
1966,1966-07-13,WC-1966,1966 FIFA World Cup,France v Mexico,Group stage,France,Mexico,FRA,MEX,1,1,1-1,draw,0,0,yes,no,no,0-0,Wembley Stadium,S-030,Wembley Stadium,London,England,0.0,69237,19:30,Menachem Ashkenazi,
1966,1966-07-13,WC-1966,1966 FIFA World Cup,Italy v Chile,Group stage,Italy,Chile,ITA,CHL,2,0,2-0,home team win,1,0,no,no,no,0-0,Roker Park,S-035,Roker Park,Sunderland,England,0.0,27199,19:30,Gottfried Dienst,
1966,1966-07-13,WC-1966,1966 FIFA World Cup,Portugal v Hungary,Group stage,Portugal,Hungary,PRT,HUN,3,1,3-1,home team win,1,0,no,no,no,0-0,Old Trafford,S-032,Old Trafford,Manchester,England,0.0,29886,19:30,Leo Callaghan,
1966,1966-07-15,WC-1966,1966 FIFA World Cup,Hungary v Brazil,Group stage,Hungary,Brazil,HUN,BRA,3,1,3-1,home team win,1,0,no,no,no,0-0,Goodison Park,S-029,Goodison Park,Liverpool,England,0.0,51387,19:30,Kenneth Dagnall,
1966,1966-07-15,WC-1966,1966 FIFA World Cup,Spain v Switzerland,Group stage,Spain,Switzerland,ESP,CHE,2,1,2-1,home team win,1,0,no,no,no,0-0,Hillsborough Stadium,S-034,Hillsborough Stadium,Sheffield,England,0.0,32028,19:30,Tofik Bakhramov,
1966,1966-07-15,WC-1966,1966 FIFA World Cup,Uruguay v France,Group stage,Uruguay,France,URY,FRA,2,1,2-1,home team win,1,0,no,no,no,0-0,White City Stadium,S-031,White City Stadium,London,England,0.0,45662,19:30,Karol Galba,
1966,1966-07-16,WC-1966,1966 FIFA World Cup,England v Mexico,Group stage,England,Mexico,ENG,MEX,2,0,2-0,home team win,1,0,no,no,no,0-0,Wembley Stadium,S-030,Wembley Stadium,London,England,1.0,92570,19:30,Concetto Lo Bello,
1966,1966-07-16,WC-1966,1966 FIFA World Cup,Portugal v Bulgaria,Group stage,Portugal,Bulgaria,PRT,BGR,3,0,3-0,home team win,1,0,no,no,no,0-0,Old Trafford,S-032,Old Trafford,Manchester,England,0.0,25438,15:00,Jose Maria Codesal,
1966,1966-07-16,WC-1966,1966 FIFA World Cup,Soviet Union v Italy,Group stage,Russia,Italy,SUN,ITA,1,0,1-0,home team win,1,0,no,no,no,0-0,Roker Park,S-035,Roker Park,Sunderland,England,0.0,27793,15:00,Rudolf Kreitlein,
1966,1966-07-19,WC-1966,1966 FIFA World Cup,Argentina v Switzerland,Group stage,Argentina,Switzerland,ARG,CHE,2,0,2-0,home team win,1,0,no,no,no,0-0,Hillsborough Stadium,S-034,Hillsborough Stadium,Sheffield,England,0.0,32127,19:30,Joaquim Fernandes Campos,
1966,1966-07-19,WC-1966,1966 FIFA World Cup,North Korea v Italy,Group stage,North Korea,Italy,PRK,ITA,1,0,1-0,home team win,1,0,no,no,no,0-0,Ayresome Park,S-033,Ayresome Park,Middlesbrough,England,0.0,,19:30,,
1966,1966-07-19,WC-1966,1966 FIFA World Cup,Portugal v Brazil,Group stage,Portugal,Brazil,PRT,BRA,3,1,3-1,home team win,1,0,no,no,no,0-0,Goodison Park,S-029,Goodison Park,Liverpool,England,0.0,58479,19:30,George Mccabe,
1966,1966-07-20,WC-1966,1966 FIFA World Cup,England v France,Group stage,England,France,ENG,FRA,2,0,2-0,home team win,1,0,no,no,no,0-0,Wembley Stadium,S-030,Wembley Stadium,London,England,1.0,98270,19:30,Arturo Yamasaki Maldonado,
1966,1966-07-20,WC-1966,1966 FIFA World Cup,Hungary v Bulgaria,Group stage,Hungary,Bulgaria,HUN,BGR,3,1,3-1,home team win,1,0,no,no,no,0-0,Old Trafford,S-032,Old Trafford,Manchester,England,0.0,24129,19:30,Roberto Goicoechea,
1966,1966-07-20,WC-1966,1966 FIFA World Cup,Soviet Union v Chile,Group stage,Russia,Chile,SUN,CHL,2,1,2-1,home team win,1,0,no,no,no,0-0,Roker Park,S-035,Roker Park,Sunderland,England,0.0,16027,19:30,John Adair,
1966,1966-07-23,WC-1966,1966 FIFA World Cup,England v Argentina,Quarter-finals,England,Argentina,ENG,ARG,1,0,1-0,home team win,1,0,no,no,no,0-0,Wembley Stadium,S-030,Wembley Stadium,London,England,1.0,90584,15:00,Rudolf Kreitlein,
1966,1966-07-23,WC-1966,1966 FIFA World Cup,Portugal v North Korea,Quarter-finals,Portugal,North Korea,PRT,PRK,5,3,5-3,home team win,1,0,no,no,no,0-0,Goodison Park,S-029,Goodison Park,Liverpool,England,0.0,,15:00,,
1966,1966-07-23,WC-1966,1966 FIFA World Cup,Soviet Union v Hungary,Quarter-finals,Russia,Hungary,SUN,HUN,2,1,2-1,home team win,1,0,no,no,no,0-0,Roker Park,S-035,Roker Park,Sunderland,England,0.0,26844,15:00,Juan Gardeazabal,
1966,1966-07-26,WC-1966,1966 FIFA World Cup,England v Portugal,Semi-finals,England,Portugal,ENG,PRT,2,1,2-1,home team win,1,0,no,no,no,0-0,Wembley Stadium,S-030,Wembley Stadium,London,England,1.0,94493,19:30,Pierre Schwinte,
1966,1966-07-28,WC-1966,1966 FIFA World Cup,Portugal v Soviet Union,Third place,Portugal,Russia,PRT,SUN,2,1,2-1,home team win,1,0,no,no,no,0-0,Wembley Stadium,S-030,Wembley Stadium,London,England,0.0,87696,19:30,Kenneth Dagnall,
1970,1970-05-31,WC-1970,1970 FIFA World Cup,Mexico v Soviet Union,Group stage,Mexico,Russia,MEX,SUN,0,0,0-0,draw,0,0,yes,no,no,0-0,Estadio Azteca,S-099,Estadio Azteca,Mexico City,Mexico,1.0,107160,12:00,Kurt Tschenscher,
1970,1970-06-02,WC-1970,1970 FIFA World Cup,England v Romania,Group stage,England,Romania,ENG,ROU,1,0,1-0,home team win,1,0,no,no,no,0-0,Estadio Jalisco,S-095,Estadio Jalisco,Guadalajara,Mexico,0.0,50560,16:00,Vital Loraux,
1970,1970-06-02,WC-1970,1970 FIFA World Cup,Peru v Bulgaria,Group stage,Peru,Bulgaria,PER,BGR,3,2,3-2,home team win,1,0,no,no,no,0-0,Estadio Nou Camp,S-098,Estadio Nou Camp,León,Mexico,0.0,13765,16:00,Antonio Sbardella,
1970,1970-06-02,WC-1970,1970 FIFA World Cup,Uruguay v Israel,Group stage,Uruguay,Israel,URY,ISR,2,0,2-0,home team win,1,0,no,no,no,0-0,Estadio Cuauhtémoc,S-104,Estadio Cuauhtémoc,Puebla,Mexico,0.0,20654,16:00,Bob Davidson,
1970,1970-06-03,WC-1970,1970 FIFA World Cup,Belgium v El Salvador,Group stage,Belgium,El Salvador,BEL,SLV,3,0,3-0,home team win,1,0,no,no,no,0-0,Estadio Azteca,S-099,Estadio Azteca,Mexico City,Mexico,0.0,92205,16:00,Andrei Radulescu,
1970,1970-06-03,WC-1970,1970 FIFA World Cup,Brazil v Czechoslovakia,Group stage,Brazil,Czechoslovakia,BRA,CSK,4,1,4-1,home team win,1,0,no,no,no,0-0,Estadio Jalisco,S-095,Estadio Jalisco,Guadalajara,Mexico,0.0,52897,16:00,Ramon Barreto Ruiz,
1970,1970-06-03,WC-1970,1970 FIFA World Cup,Italy v Sweden,Group stage,Italy,Sweden,ITA,SWE,1,0,1-0,home team win,1,0,no,no,no,0-0,La Bombonera,S-106,La Bombonera,Toluca,Mexico,0.0,13433,16:00,John Taylor,
1970,1970-06-06,WC-1970,1970 FIFA World Cup,Peru v Morocco,Group stage,Peru,Morocco,PER,MAR,3,0,3-0,home team win,1,0,no,no,no,0-0,Estadio Nou Camp,S-098,Estadio Nou Camp,León,Mexico,0.0,13537,16:00,Tofik Bakhramov,
1970,1970-06-06,WC-1970,1970 FIFA World Cup,Romania v Czechoslovakia,Group stage,Romania,Czechoslovakia,ROU,CSK,2,1,2-1,home team win,1,0,no,no,no,0-0,Estadio Jalisco,S-095,Estadio Jalisco,Guadalajara,Mexico,0.0,56818,16:00,Diego De Leo,
1970,1970-06-06,WC-1970,1970 FIFA World Cup,Soviet Union v Belgium,Group stage,Russia,Belgium,SUN,BEL,4,1,4-1,home team win,1,0,no,no,no,0-0,Estadio Azteca,S-099,Estadio Azteca,Mexico City,Mexico,0.0,95261,16:00,Ruedi Scheurer,
1970,1970-06-06,WC-1970,1970 FIFA World Cup,Uruguay v Italy,Group stage,Uruguay,Italy,URY,ITA,0,0,0-0,draw,0,0,yes,no,no,0-0,Estadio Cuauhtémoc,S-104,Estadio Cuauhtémoc,Puebla,Mexico,0.0,29968,16:00,Rudolf Gloeckner,
1970,1970-06-07,WC-1970,1970 FIFA World Cup,Brazil v England,Group stage,Brazil,England,BRA,ENG,1,0,1-0,home team win,1,0,no,no,no,0-0,Estadio Jalisco,S-095,Estadio Jalisco,Guadalajara,Mexico,0.0,66843,12:00,Abraham Klein,
1970,1970-06-07,WC-1970,1970 FIFA World Cup,Mexico v El Salvador,Group stage,Mexico,El Salvador,MEX,SLV,4,0,4-0,home team win,1,0,no,no,no,0-0,Estadio Azteca,S-099,Estadio Azteca,Mexico City,Mexico,1.0,103058,12:00,Aly Hussein Kandil,
1970,1970-06-07,WC-1970,1970 FIFA World Cup,Sweden v Israel,Group stage,Sweden,Israel,SWE,ISR,1,1,1-1,draw,0,0,yes,no,no,0-0,La Bombonera,S-106,La Bombonera,Toluca,Mexico,0.0,9624,12:00,Seyoum Tarekegn,
1970,1970-06-10,WC-1970,1970 FIFA World Cup,Brazil v Romania,Group stage,Brazil,Romania,BRA,ROU,3,2,3-2,home team win,1,0,no,no,no,0-0,Estadio Jalisco,S-095,Estadio Jalisco,Guadalajara,Mexico,0.0,50804,16:00,Ferdinand Marschall,
1970,1970-06-10,WC-1970,1970 FIFA World Cup,Soviet Union v El Salvador,Group stage,Russia,El Salvador,SUN,SLV,2,0,2-0,home team win,1,0,no,no,no,0-0,Estadio Azteca,S-099,Estadio Azteca,Mexico City,Mexico,0.0,89979,16:00,Rafael Hormazabal Diaz,
